source_name,rss_url,domain,category,tier,tier_label,authority,reachability,already_in_docuaction,reason
Watch - KY Health News,https://kyhealthnews.org/feed/,kyhealthnews.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KXAN Austin,https://www.kxan.com/feed/,kxan.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KVUE Austin,https://www.kvue.com/feeds/syndication/rss/news,kvue.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KPRC Houston,https://www.click2houston.com/rss,click2houston.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KXAS Dallas,https://www.nbcdfw.com/feed/,nbcdfw.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WLS Chicago,https://abc7chicago.com/feed/,abc7chicago.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WMAQ Chicago,https://www.nbcchicago.com/feed/,nbcchicago.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WBBM Chicago,https://www.cbschicago.com/rss/,cbschicago.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WXIA Atlanta,https://www.11alive.com/feeds/syndication/rss/news,11alive.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WTSP Tampa,https://www.wtsp.com/feeds/syndication/rss/news,wtsp.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WKMG Orlando,https://www.clickorlando.com/rss,clickorlando.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WDIV Detroit,https://www.clickondetroit.com/rss,clickondetroit.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WWJ Detroit,https://www.cbsdetroit.com/rss/,cbsdetroit.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KING Seattle,https://www.king5.com/feeds/syndication/rss/news,king5.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KGW Portland,https://www.kgw.com/feeds/syndication/rss/news,kgw.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KNBC Los Angeles,https://www.nbclosangeles.com/feed/,nbclosangeles.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KABC Los Angeles,https://abc7.com/feed/,abc7.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KRQE Albuquerque,https://www.krqe.com/feed/,krqe.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KTVB Boise,https://www.ktvb.com/feeds/syndication/rss/news,ktvb.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KREM Spokane,https://www.krem.com/feeds/syndication/rss/news,krem.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WWL New Orleans,https://www.wwltv.com/feeds/syndication/rss/news,wwltv.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WDRB Louisville,https://www.wdrb.com/rss/,wdrb.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TV - WKRN Nashville,https://www.wkrn.com/feed/,wkrn.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WREG Memphis,https://wreg.com/feed/,wreg.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WATE Knoxville,https://www.wate.com/feed/,wate.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WHNT Huntsville,https://whnt.com/feed/,whnt.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WKRG Mobile,https://www.wkrg.com/feed/,wkrg.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WJXT Jacksonville,https://www.news4jax.com/rss,news4jax.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WGHP Greensboro,https://myfox8.com/feed/,myfox8.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WTVD Raleigh,https://abc11.com/feed/,abc11.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WNCN Raleigh,https://www.cbs17.com/feed/,cbs17.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WYFF Greenville SC,https://www.wyff4.com/rss,wyff4.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WSPA Greenville SC,https://www.wspa.com/feed/,wspa.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WLTX Columbia SC,https://www.wltx.com/feeds/syndication/rss/news,wltx.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WCBD Charleston SC,https://www.counton2.com/feed/,counton2.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WSAV Savannah,https://www.wsav.com/feed/,wsav.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WMAZ Macon,https://www.13wmaz.com/feeds/syndication/rss/news,13wmaz.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WVEC Norfolk,https://www.13newsnow.com/feeds/syndication/rss/news,13newsnow.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WRIC Richmond,https://www.wric.com/feed/,wric.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WUSA Washington DC,https://www.wusa9.com/feeds/syndication/rss/news,wusa9.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WRC Washington DC,https://www.nbcwashington.com/feed/,nbcwashington.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WGAL Lancaster PA,https://www.wgal.com/rss,wgal.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WNEP Scranton,https://www.wnep.com/feeds/syndication/rss/news,wnep.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WJET Erie PA,https://www.yourerie.com/feed/,yourerie.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WTAJ Altoona,https://www.wearecentralpa.com/feed/,wearecentralpa.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WHTM Harrisburg,https://www.abc27.com/feed/,abc27.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WHP Harrisburg,https://local21news.com/feed/,local21news.com,General,8,Tier 8 Unknown/Low Value,40,other,False,regional/unknown tier — manual review; authority below medium
TV - WCAU Philadelphia,https://www.nbcphiladelphia.com/feed/,nbcphiladelphia.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WPVI Philadelphia,https://6abc.com/feed/,6abc.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WTAE Pittsburgh,https://www.wtae.com/rss,wtae.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WROC Rochester,https://www.rochesterfirst.com/feed/,rochesterfirst.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WGRZ Buffalo,https://www.wgrz.com/feeds/syndication/rss/news,wgrz.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WIVB Buffalo,https://www.wivb.com/feed/,wivb.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WPTZ Burlington VT,https://www.wptz.com/rss,wptz.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WCVB Boston,https://www.wcvb.com/rss,wcvb.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WPRI Providence,https://www.wpri.com/feed/,wpri.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WTNH New Haven,https://www.wtnh.com/feed/,wtnh.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WBOC Salisbury MD,https://www.wboc.com/rss,wboc.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TV - WFRV Green Bay,https://www.wearegreenbay.com/feed/,wearegreenbay.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WISN Milwaukee,https://www.wisn.com/rss,wisn.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WDIO Duluth,https://www.wdio.com/feed/,wdio.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KSTP Minneapolis,https://kstp.com/feed/,kstp.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WHO Des Moines,https://who13.com/feed/,who13.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KCCI Des Moines,https://www.kcci.com/rss,kcci.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KSNW Wichita,https://www.ksn.com/feed/,ksn.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KFOR Oklahoma City,https://kfor.com/feed/,kfor.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KOCO Oklahoma City,https://www.koco.com/rss,koco.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KTUL Tulsa,https://ktul.com/feed/,ktul.com,General,8,Tier 8 Unknown/Low Value,40,other,False,regional/unknown tier — manual review; authority below medium
TV - KMBC Kansas City,https://www.kmbc.com/rss,kmbc.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KSDK St Louis,https://www.ksdk.com/feeds/syndication/rss/news,ksdk.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KTVI St Louis,https://fox2now.com/feed/,fox2now.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KARK Little Rock,https://www.kark.com/feed/,kark.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KLFY Lafayette LA,https://www.klfy.com/feed/,klfy.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KTRK Houston,https://abc13.com/feed/,abc13.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KAMC Lubbock,https://www.everythinglubbock.com/feed/,everythinglubbock.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KAMR Amarillo,https://www.myhighplains.com/feed/,myhighplains.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KXTV Sacramento,https://www.abc10.com/feeds/syndication/rss/news,abc10.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KFSN Fresno,https://abc30.com/feed/,abc30.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KSEE Fresno,https://www.yourcentralvalley.com/feed/,yourcentralvalley.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KGET Bakersfield,https://www.kget.com/feed/,kget.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KDVR Denver,https://kdvr.com/feed/,kdvr.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KRDO Colorado Springs,https://krdo.com/feed/,krdo.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KLAS Las Vegas,https://www.8newsnow.com/feed/,8newsnow.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KITV Honolulu,https://www.kitv.com/rss,kitv.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TV - KHON Honolulu,https://www.khon2.com/feed/,khon2.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - KXMB Bismarck,https://www.kxnet.com/feed/,kxnet.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WLNS Lansing MI,https://www.wlns.com/feed/,wlns.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WOOD Grand Rapids,https://www.woodtv.com/feed/,woodtv.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WZZM Grand Rapids,https://www.wzzm13.com/feeds/syndication/rss/news,wzzm13.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WKYC Cleveland,https://www.wkyc.com/feeds/syndication/rss/news,wkyc.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WJW Cleveland,https://fox8.com/feed/,fox8.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WKBN Youngstown,https://www.wkbn.com/feed/,wkbn.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WCMH Columbus,https://www.nbc4i.com/feed/,nbc4i.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WBNS Columbus,https://www.10tv.com/feeds/syndication/rss/news,10tv.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WISH Indianapolis,https://www.wishtv.com/feed/,wishtv.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WXIN Indianapolis,https://fox59.com/feed/,fox59.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WANE Fort Wayne,https://www.wane.com/feed/,wane.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TV - WEHT Evansville,https://www.tristatehomepage.com/feed/,tristatehomepage.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - WHYY Philadelphia,https://whyy.org/feed/,whyy.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - WJCT Jacksonville,https://www.wjct.org/feed/,wjct.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - WXXI Rochester,https://www.wxxi.org/rss,wxxi.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - KOSU Oklahoma City,https://www.kosu.org/rss,kosu.org,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Radio - Houston Public Media,https://www.houstonpublicmedia.org/feed/,houstonpublicmedia.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - KCRW Santa Monica,https://www.kcrw.com/rss,kcrw.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Radio - Colorado Public Radio,https://www.cpr.org/feed/,cpr.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - Wisconsin Public Radio,https://www.wpr.org/feed/,wpr.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Radio - WABE Atlanta,https://www.wabe.org/rss,wabe.org,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Radio - WITF Harrisburg,https://www.witf.org/rss,witf.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - The Dispatch,https://thedispatch.com/feed/,thedispatch.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - National Review,https://www.nationalreview.com/feed/,nationalreview.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Washington Examiner,https://www.washingtonexaminer.com/rss,washingtonexaminer.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Daily Caller,https://dailycaller.com/feed/,dailycaller.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - The Free Press,https://www.thefp.com/feed,thefp.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - The 19th News,https://19thnews.org/feed/,19thnews.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Capital B News,https://capitalbnews.org/feed/,capitalbnews.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Word in Black,https://wordinblack.com/feed/,wordinblack.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - The Appeal,https://theappeal.org/feed/,theappeal.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Courthouse News,https://www.courthousenews.com/feed/,courthousenews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
National - Next Century Cities,https://nextcenturycities.org/feed/,nextcenturycities.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Biz - Memphis Business Jrnl,https://www.bizjournals.com/memphis/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Raleigh Business Jrnl,https://www.bizjournals.com/triangle/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Triad Business Jrnl,https://www.bizjournals.com/triad/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Birmingham Business Jrnl,https://www.bizjournals.com/birmingham/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Louisville Business Jrnl,https://www.bizjournals.com/louisville/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Albany Business Review,https://www.bizjournals.com/albany/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Buffalo Business Jrnl,https://www.bizjournals.com/buffalo/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Hartford Business Jrnl,https://www.bizjournals.com/hartford/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Providence Business News,https://www.bizjournals.com/providence/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Albuquerque Business Jrnl,https://www.bizjournals.com/albuquerque/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Phoenix Business Jrnl,https://www.bizjournals.com/phoenix/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Sacramento Business Jrnl,https://www.bizjournals.com/sacramento/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - SF Bay Area Biz Times,https://www.bizjournals.com/sanfrancisco/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Silicon Valley Biz Jrnl,https://www.bizjournals.com/sanjose/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Los Angeles Biz Jrnl,https://www.bizjournals.com/losangeles/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - San Diego Biz Jrnl,https://www.bizjournals.com/sandiego/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Wichita Biz Jrnl,https://www.bizjournals.com/wichita/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Oklahoma City Biz Jrnl,https://www.bizjournals.com/oklahomacity/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Tulsa Biz Jrnl,https://www.bizjournals.com/tulsa/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Omaha Biz Jrnl,https://www.bizjournals.com/omaha/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Des Moines Biz Jrnl,https://www.bizjournals.com/desmoines/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Dayton Biz Jrnl,https://www.bizjournals.com/dayton/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Honolulu Biz Jrnl,https://www.bizjournals.com/pacific/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Boise Biz Jrnl,https://www.bizjournals.com/boise/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Biz - Spokane Biz Jrnl,https://www.bizjournals.com/spokane/feed/latest/,bizjournals.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Payload Space,https://payloadspace.com/feed/,payloadspace.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Space Intel Report,https://www.spaceintelreport.com/feed/,spaceintelreport.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NASASpaceFlight,https://www.nasaspaceflight.com/feed/,nasaspaceflight.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Ars Technica Space,https://arstechnica.com/space/feed/,arstechnica.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
SpaceflightNow,https://spaceflightnow.com/feed/,spaceflightnow.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
SpaceRef,https://spaceref.com/feed/,spaceref.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Teslarati Space,https://www.teslarati.com/feed/,teslarati.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NENA 911,https://www.nena.org/feed/,nena.org,Cybersecurity,4,Tier 4 Technology Publications,74,blocked,False,feed blocks bots (verify active)
Urgent Communications,https://urgentcomm.com/feed/,urgentcomm.com,Cybersecurity,4,Tier 4 Technology Publications,74,blocked,False,feed blocks bots (verify active)
FierceVideo,https://www.fiercevideo.com/rss/xml,fiercevideo.com,Cybersecurity,4,Tier 4 Technology Publications,74,blocked,False,feed blocks bots (verify active)
Inside Radio,https://www.insideradio.com/feed/,insideradio.com,Cybersecurity,4,Tier 4 Technology Publications,74,blocked,False,feed blocks bots (verify active)
DOJ Antitrust,https://www.justice.gov/rss/atr.xml,justice.gov,Cybersecurity,4,Tier 4 Technology Publications,74,other,False,needs review
Wall Street Journal - Tech,https://wsj.com/xml/rss/3_7455.xml,wsj.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Wall Street Journal - US News,https://wsj.com/xml/rss/3_7085.xml,wsj.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Wall Street Journal - Politics,https://wsj.com/xml/rss/3_7036.xml,wsj.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
BuzzFeed News,https://www.buzzfeed.com/index.xml,buzzfeed.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
BuzzFeed Tech,https://www.buzzfeed.com/tech.xml,buzzfeed.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Motherboard Vice Tech,https://www.vice.com/en/rss,vice.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Consumer Reports,https://www.consumerreports.org/media-room/feed/,consumerreports.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
CFPB News,https://www.consumerfinance.gov/about-us/newsroom/feed/,consumerfinance.gov,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
