source_name,rss_url,domain,category,tier,tier_label,authority,reachability,already_in_docuaction,reason
TV - WSAW Wausau,https://www.wsaw.com/feed/,wsaw.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WBAY Green Bay,https://www.wbay.com/feed/,wbay.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WITI Milwaukee,https://fox6now.com/feed/,fox6now.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WCCO Minneapolis,https://www.cbsnews.com/minnesota/latest/rss/,cbsnews.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KMSP Minneapolis,https://www.fox9.com/feed/,fox9.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KGAN Cedar Rapids,https://www.cbs2iowa.com/feed/,cbs2iowa.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KCRG Cedar Rapids,https://www.kcrg.com/rss,kcrg.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KTIV Sioux City,https://www.ktiv.com/feed/,ktiv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KMTV Omaha,https://www.3newsnow.com/feed/,3newsnow.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KETV Omaha,https://www.ketv.com/rss,ketv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WOWT Omaha,https://www.wowt.com/feed/,wowt.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KOLN Lincoln,https://www.1011now.com/feed/,1011now.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KWCH Wichita,https://www.kwch.com/feed/,kwch.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KOKH Oklahoma City,https://www.fox25.com/feed/,fox25.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KJRH Tulsa,https://www.kjrh.com/feed/,kjrh.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KCTV Kansas City,https://www.kctv5.com/rss,kctv5.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KSHB Kansas City,https://www.kshb.com/feed/,kshb.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KMOV St Louis,https://www.kmov.com/rss,kmov.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KATV Little Rock,https://katv.com/feed/,katv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KSLA Shreveport,https://www.ksla.com/rss,ksla.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WAFB Baton Rouge,https://www.wafb.com/rss,wafb.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KLTV Tyler TX,https://www.kltv.com/rss,kltv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KABB San Antonio,https://www.foxsanantonio.com/feed/,foxsanantonio.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KIII Corpus Christi,https://www.kiiitv.com/feed/,kiiitv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KDBC El Paso,https://www.kdbc.com/feed/,kdbc.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KFOX El Paso,https://kfoxtv.com/feed/,kfoxtv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KVIA El Paso,https://www.kvia.com/feed/,kvia.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KWES Midland TX,https://www.newswest9.com/feed/,newswest9.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KCBD Lubbock,https://www.kcbd.com/rss,kcbd.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KXXV Waco,https://www.kxxv.com/feed/,kxxv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KWTX Waco,https://www.kwtx.com/rss,kwtx.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KDFW Dallas,https://www.fox4news.com/feed/,fox4news.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KERA Dallas,https://www.keranews.org/rss,keranews.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KOVR Sacramento,https://www.cbsnews.com/sacramento/latest/rss/,cbsnews.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KEYT Santa Barbara,https://www.keyt.com/feed/,keyt.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KSBY San Luis Obispo,https://www.ksby.com/feed/,ksby.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KNTV San Jose,https://www.nbcbayarea.com/feed/,nbcbayarea.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KCNC Denver,https://www.cbsnews.com/colorado/latest/rss/,cbsnews.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KOAA Colorado Springs,https://www.koaa.com/rss,koaa.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KKTV Colorado Springs,https://www.kktv.com/feed/,kktv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KCWY Casper WY,https://www.kcwy13.com/feed/,kcwy13.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KGWN Cheyenne WY,https://www.kgwn.tv/feed/,kgwn.tv,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KULR Billings MT,https://www.kulr8.com/feed/,kulr8.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KTVQ Billings MT,https://www.ktvq.com/feed/,ktvq.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KPAX Missoula MT,https://www.kpax.com/feed/,kpax.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KECI Missoula MT,https://nbcmontana.com/feed/,nbcmontana.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KBZK Bozeman MT,https://www.kbzk.com/feed/,kbzk.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KOLO Reno,https://www.kolotv.com/rss,kolotv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KRNV Reno,https://www.mynews4.com/feed/,mynews4.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KVVU Las Vegas,https://www.fox5vegas.com/feed/,fox5vegas.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KSNV Las Vegas,https://news3lv.com/feed/,news3lv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KTUU Anchorage,https://www.ktuu.com/rss,ktuu.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KATH Anchorage,https://www.alaskasnewssource.com/feed/,alaskasnewssource.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KVLY Fargo,https://www.valleynewslive.com/feed/,valleynewslive.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KFYR Bismarck,https://www.kfyrtv.com/feed/,kfyrtv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KOTA Rapid City SD,https://www.kotatv.com/feed/,kotatv.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - KDLT Sioux Falls SD,https://www.kdlt.com/feed/,kdlt.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WTOL Toledo,https://www.wtol.com/feeds/syndication/rss/news,wtol.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WTVG Toledo,https://13abc.com/feed/,13abc.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WFMJ Youngstown,https://www.wfmj.com/feed/,wfmj.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WSYX Columbus,https://www.abc6onyourside.com/feed/,abc6onyourside.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WXIX Cincinnati,https://www.fox19.com/feed/,fox19.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WCPO Cincinnati,https://www.wcpo.com/rss,wcpo.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WKRC Cincinnati,https://local12.com/feed/,local12.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WRTV Indianapolis,https://www.theindychannel.com/rss,theindychannel.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WNDU South Bend,https://www.wndu.com/rss,wndu.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
TV - WSBT South Bend,https://www.wsbt.com/feed/,wsbt.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WGBH Boston,https://www.wgbh.org/news/rss,wgbh.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WVXU Cincinnati,https://www.wvxu.org/rss,wvxu.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WCPN Cleveland,https://www.ideastream.org/rss,ideastream.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WMFE Orlando,https://www.wmfe.org/feed/,wmfe.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WLRN Miami,https://www.wlrn.org/rss,wlrn.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WFSU Tallahassee,https://news.wfsu.org/rss,news.wfsu.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WGCU Fort Myers,https://news.wgcu.org/rss,news.wgcu.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WBFO Buffalo,https://www.wbfo.org/feed/,wbfo.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WMHT Albany,https://www.wmht.org/feed/,wmht.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WRVO Syracuse,https://www.wrvo.org/rss,wrvo.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WAMC Albany,https://www.wamc.org/rss,wamc.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WUNC Chapel Hill,https://www.wunc.org/rss,wunc.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WFAE Charlotte,https://www.wfae.org/rss,wfae.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WFDD Winston-Salem,https://www.wfdd.org/rss,wfdd.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KPLU Tacoma,https://www.knkx.org/rss,knkx.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KWGS Tulsa,https://www.publicradiotulsa.org/rss,publicradiotulsa.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KUT Austin,https://www.kut.org/rss,kut.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KSTX San Antonio,https://tpr.org/feed/,tpr.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KNAU Flagstaff,https://www.knau.org/rss,knau.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KVPR Fresno,https://www.kvpr.org/rss,kvpr.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Capital Public Radio,https://www.capradio.org/rss,capradio.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KUNC Greeley CO,https://www.kunc.org/rss,kunc.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KRCC Colorado Springs,https://www.krcc.org/rss,krcc.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Nevada Public Radio,https://www.nevadapublicradio.org/rss,nevadapublicradio.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Michigan Radio,https://www.michiganradio.org/rss,michiganradio.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WEMU Ypsilanti MI,https://www.wemu.org/rss,wemu.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WMUK Kalamazoo,https://www.wmuk.org/rss,wmuk.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WGVU Grand Rapids,https://www.wgvu.org/rss,wgvu.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WGTE Toledo,https://www.wgte.org/rss,wgte.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WYSU Youngstown,https://www.wysu.org/rss,wysu.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WKNO Memphis,https://www.wkno.org/rss,wkno.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WUOT Knoxville,https://wuot.org/rss,wuot.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WUTC Chattanooga,https://www.wutc.org/rss,wutc.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Minnesota Public Radio,https://www.mprnews.org/rss,mprnews.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - St Louis Public Radio,https://news.stlpublicradio.org/rss,news.stlpublicradio.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KCPT Kansas City,https://kcpt.org/feed/,kcpt.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KMUW Wichita,https://www.kmuw.org/rss,kmuw.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - KVNO Omaha,https://www.kvno.org/rss,kvno.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - GPB Georgia,https://www.gpb.org/news/rss,gpb.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - South Carolina Public,https://www.southcarolinapublicradio.org/rss,southcarolinapublicradio.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WNCW Spindale NC,https://www.wncw.org/rss,wncw.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - VPR Vermont,https://www.vpr.org/rss,vpr.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - NHPR Concord,https://www.nhpr.org/rss,nhpr.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Maine Public,https://www.mainepublic.org/rss,mainepublic.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Connecticut Public,https://www.ctpublic.org/rss,ctpublic.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WYPR Baltimore,https://www.wypr.org/rss,wypr.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WVIA Scranton,https://www.wvia.org/rss,wvia.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - WQED Pittsburgh,https://www.wqed.org/rss,wqed.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - Hawaii Public Radio,https://www.hawaiipublicradio.org/rss,hawaiipublicradio.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Radio - South Dakota Public,https://www.sdpb.org/rss,sdpb.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
National - The Bulwark,https://www.thebulwark.com/feed/,thebulwark.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
National - Semafor,https://www.semafor.com/feed,semafor.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
National - Grid News,https://www.grid.news/feed/,grid.news,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
National - Rand Corporation,https://www.rand.org/rss/rss_all.xml,rand.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
National - Urban Institute,https://www.urban.org/rss,urban.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
National - Open Tech Institute,https://feed.newamerica.org/oti,feed.newamerica.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Google News - FCC General,https://news.google.com/rss/search?q=FCC+federal+communications+commission&hl=en-US&gl=US&ceid=US:en,news.google.com,General,8,Tier 8 Unknown/Low Value,40,active,True,duplicate coverage (already in DocuAction)
Space Policy Institute,https://spacepolicy.gwu.edu/feed/,spacepolicy.gwu.edu,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
The Verge Space,https://www.theverge.com/rss/space/index.xml,theverge.com,General,8,Tier 8 Unknown/Low Value,40,active,True,duplicate coverage (already in DocuAction)
SatelliteObservation,https://www.satobs.org/rss.xml,satobs.org,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Defense News Space,https://www.defensenews.com/rss/space/,defensenews.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
C4ISRNET Space,https://www.c4isrnet.com/rss/space/,c4isrnet.com,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
Police1 911 Tech,https://www.police1.com/rss/topics/911-technology/,police1.com,Cybersecurity,4,Tier 4 Technology Publications,74,dead,False,dead/unreachable feed
CommLaw Blog,https://www.commlawblog.com/feed/,commlawblog.com,Cybersecurity,4,Tier 4 Technology Publications,74,active,True,duplicate coverage (already in DocuAction)
Communications Daily,https://www.communicationsdaily.com/rss,communicationsdaily.com,Cybersecurity,4,Tier 4 Technology Publications,74,dead,False,dead/unreachable feed
FTI Consulting Telecom,https://www.fticonsulting.com/insights/rss,fticonsulting.com,Cybersecurity,4,Tier 4 Technology Publications,74,dead,False,dead/unreachable feed
FTC News,https://www.ftc.gov/rss.xml,ftc.gov,Cybersecurity,4,Tier 4 Technology Publications,74,dead,True,dead/unreachable feed
Mediaite,https://www.mediaite.com/feed/,mediaite.com,Cybersecurity,4,Tier 4 Technology Publications,74,active,True,duplicate coverage (already in DocuAction)
The Daily Beast Media,https://feeds.thedailybeast.com/rss/articles/media,feeds.thedailybeast.com,Cybersecurity,4,Tier 4 Technology Publications,74,dead,False,dead/unreachable feed
Wall Street Journal - Markets,https://feeds.a.dj.com/rss/RSSMarketsMain.xml,feeds.a.dj.com,General,8,Tier 8 Unknown/Low Value,40,active,True,duplicate coverage (already in DocuAction)
FEMA News,https://www.fema.gov/rss/news-releases.rss,fema.gov,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
FEMA Alerts,https://www.fema.gov/rss/alerts.rss,fema.gov,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
NOAA News,https://www.noaa.gov/news-features/rss,noaa.gov,General,8,Tier 8 Unknown/Low Value,40,dead,False,dead/unreachable feed
